Image_name,Processed_Text,True_Label,political_specific_count,political_specific_ratio,LR_Prediction,LR_Correct,NN_Prediction,NN_Correct,All_Models_Agree,Majority_Vote
train0363.jpg,adman bird এক্সট্রা ক্লাস নাকি পহেলা ফাল্গূনের মেলা? retell আমি the with বন্ধুর বাসায় মিলাদ আম্মু,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1215.jpg,আচ্ছা ভাই মোবাইলে তো এতদিন ক্লাসযনিত but তাইললেএখন্যক্কলাসে কনীমোরাইলানিতে দেয়নী,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0814.jpg,মারা মবাই থাকো সুখথে আগুন জলুক আমার বুকে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2683.jpg,প্রতিদিনীএকবার মসৌএকবারী,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1451.jpg,চাকরির ইন্টারভিয়্যুতে ম্যোনেজার আপনার শিক্ষাগ্রত যোগ্যতা কি স্যার আমি phd passed high phd school এর মান বলেন তো with difficulty,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2128.jpg,ফেবুতে পিক আপলোড দেওয়া বিদ্যমানঃ রিলেটিভ সম্প্রদায়ঃ,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2033.jpg,দিদির সাথে যারী যারী ধর্ণায় বসবে তাদের এইভাবে ডিম্ভত খাওয়ানৌ হবে এই আশীতেই আজ মিছিলে জমী হয়েছিল হীজীর হীজীর চর!!,Political,2,0.1,Political,True,Political,True,True,Political
train2349.jpg,"বেমন ঝিতীর? রিপোর্টে দেখছি আপনার পেটে অনেক চামচঃ এতো চামচ ভিতরে গেলো কীভাব? কেমন বিচার? আপনিইতো বলেছিলেন, ডেইলি দুই চামচ করে খেতে",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0273.jpg,রাস্তায় নিশ্চিন্তে হঁটিতে থাকা আমি হঠাৎ তখন সামনে পুলিশ দেখি,NonPolitical,1,0.1,Political,False,Political,False,True,Political
train1857.jpg,মেয়েরা আমাকে লুইচ্চা বলে যতক্ষন পযন্ত না তারা জানে আনার কত টাকা আছে আর যখন জানে তখন আমাকে লুইচ্চা এবং গরব বলে barclay,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1746.jpg,বন fake bail fake big fkibaii ink bail taktibnii laid take tall পড়া মুখস্ত করতে লাগলেও wieebht daitunkiuzilifakibail taliiuaiiifaki bail সেটা ভুলতে যথেষ্ট!,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0491.jpg,leave টঃ দেশের শিক্ষামন্ত্রী যদি দেয় এইরকম পেরা কেমনে করি এর আশা,Political,2,0.16666666666666666,Political,True,Political,True,True,Political
train2722.jpg,রায যন্দির এর ভূমিপুজো অস্তিত্ব রাখে meme বাংলা চাড্ডী গণ যাকু গণ,Political,1,0.08333333333333333,Political,True,Political,True,True,Political
train2307.jpg,"ঠআমার ছেলেকে আমি বেশি শনাতার থেঁকেভালো তো ভালো জানি আমিই জানি ওরিও বয় গালফ্রেন্ড মা সারাবছর হোস্টেলে ত্রেকসাথে থাকা রুমমেট ওরিও বয় কিছুই বলার নহে, ওরিও বয় কিন্তু চালিয়ে যাও বন্ধু",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0262.jpg,দদুকে রাগ দেখাচ্ছি ahnafeahim কারণকথীয়করথীয় সমীর জিন্য একটা বউ আনতেছবে বলে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2144.jpg,মুড tangaila sarcasm সুইং সুইং ইস্যু,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2738.jpg,whenyou see post and give like instantly গনংট হ্যাশট্যাগসমাজসেবী,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1910.jpg,মা বাবা তোমার পিঠে খামছির দাগ কোথা থকে তসনো? ছেলে রাতে তো ছিলো না সকালে উঠে দেখি এই অবস্থা মনে হয় জীনে খামচি দিসে জীন fun একদিন সত্যি সত্যিই খামচি দিয়া দিমু তখন বুঝবি,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1004.jpg,বাংলাদেশের বাবা মায়েরা কি অদ্ভুত মেয়কে অপরিচিত ছেলেদের থেকে দূরে থাকতে বলে অথচ অপরিচিত ছেলের সাথে বিয়ের জন্য চাপচাপিকরে husain,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2898.jpg,ব্রিটিশদের জুতোর অস্তিত্ব আছে মহান বিপ্লবী শ্যামাপ্রসাদ মুখারজি,Political,1,0.125,Political,True,Political,True,True,Political
train2725.jpg,"সারারাত ধরে নকল কালেক্ট করে টুকে পরীক্ষার হলে নিয়ে যাওয়ার পরে দেখি সেখান থেকে একটাও পড়ে নাই চুদে চাটনি,বেকার খাটনি",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1661.jpg,বনিজ্যমলা pangaea sarcasm টাঃগাইলা পিপলস inifiladrohridoy,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1209.jpg,চলে এলাম,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1721.jpg,অসংখ্য হিন্দুত্ববাদী ফাসিস্ত কেসহ্য করার চেয়ে artlstiell পুঁজিবাদী রাষ্ট্রকে একেবারে উচ্ছেদকরে দেওয়া ভালো,Political,1,0.07692307692307693,Political,True,Political,True,True,Political
train1820.jpg,যতইনতুন ধরনের গন করিস না কেন? ক্যারিয়ারের টা বেজে গেলে আমার লেখা গানইতদের একমাত্র ভরষা রে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0521.jpg,"ডিয়ার জুকারবার্গ ভাইয়া, আমার একটা ফেসবুক আইডি বন্ধ করে আমাকে বাঁশ miwwv তো আমি নতুন দশটা ফেসবুক আইডি খুলে তোমাকে বাঁশ দিবো তুমি দিবা,",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1312.jpg,math teacher explains math fulani তোর এইকেঠিনকঠিনকথা আমি বুঝিনা,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2066.jpg,গি এর মলিক অত্মি আমীর ঘুন হারান হওয়ার কারন একমত্রী ওই হালী জূকার! quite,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1972.jpg,যখন আম্মু প্রথমবারের মতো স্কুলে রেখে চলে আসে আম্মু আমারে বাসায় নিযী চলো আমি এই বালের স্কুলো কোনোদিনও ক্লাস করবোনী,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2398.jpg,"hikebht হ্যালৌজান, তুমিকেই?? হ্যালোজান আমাকেএখন ডিস্টাবকইরোন আমারউপররগমখোলেদ জিয়ার নিরাপত্তার দায়িত্বাপরস,পরোকথাবিলব রাই",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0053.jpg,ভাই দুই কেজি attention দিয়েন তো এতগুলা attention দিয়া কি করবেন আযার একটা বন্ধু আছে যে সবসময় না পারলায কারো ডিপ হতে না পারলাম কারো স্ট্যাটাস হতে বলে ওকে দিব এই নেন গ্রাঘ বেশি আছে than শবশও,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1506.jpg,you jaaasss পরীক্ষার আগে আমি সেরাসবার থেকে পরীক্ষার সময় আমতেমন কিছুপোরিনা কোনমতেপাসকেরলেই হেরে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2726.jpg,hibipaiziraiiiibi নবাব সিরাজউদ্দৌলাচিলে গেছেন কিন্ত সিঞনজিআররিক্সাওয়ালা রেখেগেছেন!,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1114.jpg,বিরাট কোহলি আপনি রোজ রোজ এত সেঞ্চুরি করেন কেন? অভ্যাসছয়ে গেছে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2022.jpg,wwwfunboxlol তোমীর কাছে love এর চে প্রিয কোন শব্দ আছেঃ বুথের টাকা বের হওয়ার ক্যার ক্যার শব্দর দুনিয়ায় আমীর সবচেয়ে প্রিয় শব্দ,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2743.jpg,বিরাট অনুষ্কাকে বিয়ে করল memos রনবীর দীপিকা কেবিত করবে আরআমিপালা বিযে করা তৌদূরের কথা ত্রেখনও একটী প্রেম করতেঃ পরলামিনা,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2007.jpg,ভিডিও কলে এসে যখন তোমার বন্ধুরা তোমাকে দেখিয়ে দেখিয়ে খাবার খায় tapchli,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2821.jpg,ike aware শুনেছি একমাত্রী বোকারাই নাকি প্রেমে পড়ে তারাইনোকি গারলফ্রেন্ড পায় leu mqiralq জন্যই তোআমার কোনো গার্লফ্রেন্ড নাই আর,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2454.jpg,রোজার মাসে ঢাকা দান করলে ঢাকা দান করার সওয়াব হয়! এটা জানার পর যখন আমি বেশি করে দান করা শুরু কার! ধার্মিক চালাক!,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0662.jpg,এবং আর্জেন্টিনার সমর্থকরী ofeiraf time aka use java uffjaaa see java ueeaaa que java নিজের দল জেতার থেকে oieejaa bail অন্য দলের হারের জন্য বেশি দেয়া করে! ব্রাজিল,NonPolitical,1,0.03571428571428571,Political,False,NonPolitical,True,False,Political
train2637.jpg,স্যারঃবাড়ির কাজ করেছো? আমিঃহ্যা করেছি কিন্ত স্যারঃ কিন্তু বাসায় ফেলে এসেছো shabby কি আশ্চর্য আপনি জানলৌকিংকরে?,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2008.jpg,কিঁ ব্যাঁপার ভাই কিঁ অঙুস্থ নাকি abdullah woman public album ইফতার আঘ সেহরির খওয় ডন যে দিলেনী লিগে প্সট,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2751.jpg,দারুল আমানের ন্যায় নিষ্ঠীবান মোজাগেদ সাকিব ইবনে আলম যারা আওয়ামীলিগিনের আদেশ রক্ষার্থে মায়ের সাথে যিনা করভেঙ পিছপা হবেনা ঊষ্মুল নিজ,Political,1,0.05,Political,True,Political,True,True,Political
train1234.jpg,পরিক্ষার হল থেকে শিক্ষকদের চোখ ফাকি দিয়ে অতিরিক্ত লুজ শীট বাসায় নিয়ে আসার পর মাহিতরী এইশহরে আমারমতো ক্রিমিনাল আর একটিও নেই,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2065.jpg,"bangle jokes funny pictures বলতো মাথার চুল দাড়ি গোফের চেয়ে আগে পাকে কেন bangle jokes funny pictures স্যার, মাথার চুল দাড়ি গোফের চেয়ে বছরের বড় বলে",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1204.jpg,স্কুল শিক্ষক এবং প্রতিবেশীরা যদি স্বর্গ নরক ঠিক করতেনঃ যাদের যাদের চুল রড চুল ছোট,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2537.jpg,"trolls akin rolls akin বলজন জাঢ trolls akin trolls akin বলজানঠ জাঢ় rolls alibi trolls akin আরেবাসারীনিচৌচইলাআসচি, জানজনবসায়জান! kid trolls",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0540.jpg,যদি কৌনৌ সবজি হতৌ biz কড ivies bengalbeats com,NonPolitical,1,0.1111111111111111,Political,False,Political,False,True,Political
train1085.jpg,প্রথমোবালুরট্রাকদিয়াআটকাইয়াদিল এরপরকার্যালয়োতলামাইবাদিল wieebh কয়দদিনীপরেটিয়লেটগেলেমনোহয় বাহিরথেইকালাইটটও বন্ধ্যাকইবাদিরো,Political,0,0.0,NonPolitical,False,NonPolitical,False,True,NonPolitical
train2365.jpg,মানুষ প্রেমকরতেসেঃ. আরংআমি হঢঢ তারা বিয়ে করতেসে আর আমিত erisutiee তাদের বাচগাহচ্ছে আর আমি,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0692.jpg,ত্রেকটাকর্থীবিলিঃ মনকরবীনীত আরেনানা বলো meme fox ftucmetoxotitcikll নথৌকএখননী মমানুষেড় বাচ্চা পরেকখনোবিলবো demerol কিছু,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2201.jpg,চুরি করে গুঁড়া দূধ না খাওয়ার জন্য আমাকে ধন্যবাদ জানানো আমার মা এদিকে তাড়াহুড়োয় ভুলে আটী খেয়ে ফেলা বলদ আমি,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0642.jpg,ski morin রিলেশন থাকলে যেমনটা থাকি ব্রেকআপ হইলে যেমনটা থাকি!,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0271.jpg,সর্বনশীকত্তমনুষ চল ধনমণ্ডিলেকেয়াই! ঐখানেবাচ্চ ছেলেনেয়েরযায়া বেইলিরোড!!! কিবললে তাহল পলাশের যারে?! forbid সে fake bad fash,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0511.jpg,বিয়ের আগের দিন বা পরের দিন যখন কেউ ফার্মেসীতে যায় mohammad moan লেডাক্তারঃ শুধু যে ওষুধ নিতে আসোনি তা আমি ভালো করেই জানি,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2848.jpg,সেই প্যারাময় barilla যখন পিজ্জা খেতে গিয়ে কানড় পিজ্জাতে না লেগে নিজের হাতেই লাগে! মুহূর্ত ala,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2353.jpg,যখন কারো বাসায় দাওয়াত খেতে যাই কিন্তু তাদের কাউকে চিনি না,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2813.jpg,hens চোষা hens চোষা চোষা thus চোষা চোষা চোষা else চোম মিনিটে পডে যাবে জেনেও chose চোনমা close চোষা চোষা plus চোষা close চোষা plus চোষা close চোষা plus চোষা lust চোষা last চোষা চোষা lens চোষা চোষা list চোষা closed চোষা has চোষা চোষা lost চোষা list চোষা চোষা চোষা গষা uiiosu চোষা susa চোষা lost চোষা ulna চোষা মা last চোষা flux চোষা hush চোষা lust চোধা ষো lousy চোষা clause চোষা চোমা liusrl চোষা চাম চোমা chose চোষা মা চোষা চানা could চোষা ginsu চোষা চোষী চোষা চাষা চোষা plus চোষা else চোষা ends চোষা virus ষো lousy চোষা lost চোষা thus চোষা clos চোষা চোমা চোম clued চোষা lust চোষা clos চোষা close চোষা chose চোষা chose চোষা close চোষা close চোম চোষা !বং চোষা চোষা চোষা চোবা প্যাকেট কনডম কেনার চামা inurn চোবা chose চোয়া chose চোর চো চচঁময chose চোশা clos চোশা cellos নামই ভালোবাসা host চোষা chose চোষা ginsu কোষা lost চষা,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1793.jpg,uuliiie মেয়েরা কিছুই পারে না! প্রমাণ চান? আমার সোনার বাংলা গানটার পরের লাইনে কি?,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2540.jpg,নতুন গাট নিয়ে আঙ্গা বিদ্যমান আম্মু কত নিছে? আমি ফ্রীতে পাইছি আম্মু আম্মু তাও ঠকছোস আমি হইলে ফ্রীতে নিতাম লে জমিঃ দুইটা,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2150.jpg,প্রেমিকা পুরাতন হয়ে গেলে বোরিং লাগে দাঁডা ani আর বন্ধু নামক হারামী গুলো যত পুরাতন হয় তত ভালো লাগে মিনিট ব্রী ক্লী,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0337.jpg,far মরমলসমযয়ের সঢহল পরীক্ষারসময় কালীন স্টাইল,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2388.jpg,তৌরী বাইবে যেয়ে আবার বলিস নী যে আনি নকল করতে দিসি!!! আরে নাংস্যার কি যে বলন কমু স্যার বহুতা হারামি আছিল মাথয নঃ শালারপুঁত পরীক্ষার হলে নাড়াচাডাও করতে দেয় নট!!,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2763.jpg,সেলুলার জেলে বন্দী থাকা ভারতীয় স্বাধীনতা সংগ্রামীরা like cremate there inns tor wrong,Political,2,0.15384615384615385,Political,True,Political,True,True,Political
train0151.jpg,ইর!লা হ্যাপি বার্থডে ভাই থ্যাংকস faccbookcom আনি করে নিবো ভাই পার্টি? ঢুই টেনশন করিস ocrscisumu,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2556.jpg,when you cut results came positive and then realize that the real result will হাশরের ময়দান nappy given ব্রাংলা,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0929.jpg,ভয়ানক অনুভব করার সময় রাতুল আয়াতুল কুরসি পড়ার পর আমার সাহস আয়াতুল পডার আগে আমার সাহস কিছু কুরসি,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2219.jpg,বিশ্বগুরু টাকা মজবুত হয়েছে! এক ডলার সমান এখন কতো চলছে? elemis,Political,0,0.0,NonPolitical,False,NonPolitical,False,True,NonPolitical
train1337.jpg,আজকাল টাকার ভাংতি না থাকলে চকলেট ধরাইয়া দেয়ত ike aware ভাগ্যিস শায়েস্তা খাঁর আমলে জন্মাইনি নইলে তো টাকা ভাংতি না থাকলে মন চাইলের বস্তা ধরাইয়া দিত...! roll more you,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1078.jpg,গালফ্রেন্ড পেয়ে ফফরেন্ডদের ভুলে যাওয়া ফেরেন্ডের যখন ব্রেকাপ হয় ফন্ডরাঃ bengali life ত্রেটাও আল্লাই তায়ালার একটা নিয়ামত thug,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2279.jpg,চৌধুরী সাহেরঃ টাকার বিনিময়ে sadhu আপনার মেয়ে এবংনাতিকে ভুলে যাবার অফারট কিএখনো আছে?,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0769.jpg,পপ্পশ্চিমবঙঙ্গেরলোকশু উন্নয়নেরটান উন্নয়ন army,Political,1,0.25,Political,True,Political,True,True,Political
train0842.jpg,ওই দেখেন ইনি সেই ব্যক্তি যাকে সব মেয়েদের ফ্রেন্ডলিস্টে পাওয়া যায়,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1921.jpg,পরিবর্তন করে শেষে এই পেলে পাঁচিল টপকাচ্ছে এম এল,Political,0,0.0,NonPolitical,False,NonPolitical,False,True,NonPolitical
train2064.jpg,hush late স্যারআজকে ফুল ফুটছে এরমান বুঝলাদ্যায়া nobhbishaheb কীৎস্যার? এর মানে আজবসন্ত গাছে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2789.jpg,দেখড়ে পাচ্চা বিনোদ. heirs উনয়সর নিব জোয়াত বালট কেমন ভাসড,Political,1,0.1,Political,True,Political,True,True,Political
train1044.jpg,যখন হঠাৎ করে হাসানিয়ান বড় ভাই কল দেয় মিঃ sheer আপনর কিসদিযার নম্বর লাগবো?,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1390.jpg,ফাইনালের এক সপ্তাহ আগে যেভাবে পড়ি maia ফাইনালের আগের রাতে আগে যেভাবে পড়ি bail,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2045.jpg,hubli বাংলাদেশের খেলা যখন শুরু হয় বাংলাদেশের খেলা চলার সময় size বাংলাদেশের খেলা যখন শেষ হয়,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1629.jpg,আমি মারা যাওয়ার পর যখন দেখি আমার চল্লিশায় আমার বন্ধুরা এসে আমার মৃত্যুর শোকে কাম্নাকাটি না করে বিরিয়ানির মাংস নিয়ে মারামারি করতেছে আমার আত্মা শুয়ারের বাচ্চা তোরা জীবনের ভালো হরিনে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2286.jpg,পরীক্ষা কেমন হইসে কেমন হইসে কেমন হইসে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0679.jpg,and তুমি জান?আমার রূপের রহস্য কি? floumljhallisss ফেইসবুকে ফটোশপ আর বাইরে আটা ময়দা,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0349.jpg,ঠিকভাবে ব্রাহ্মণবাড়িয়া বানান করার পর আমি শিল্পী আমি শিল্পী,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0250.jpg,eveeyonehasthat one desperateeriiend whoisalways desperate know taiga newel মামাকসনাকাহিনীকি?!!!,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2688.jpg,বাঙালি রেস্টুরেন্টে গিয়ে বিরিয়ানি চামচ দিয়ে খেতে হবে ovolo meme চামচ দিয়ে খেতে খেতে হাত দিয়ে খাওয়া শুরু করা যাবে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1632.jpg,"তুমি আমাকে বিয়ে নাকরতে চাইলে তেমাকেকিডন্যপকরেবিয়ে করবো faccbookcom গইরল বুঝছি, তোমার আবারও তামিল সিনেমার ভূত ঘাডে চাপছে",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2664.jpg,মামা তৌদের এলাকীয আসিছি sribuiz আচ্ছা ঘুইরা চইলা যা,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0956.jpg,একসামের খাতা বাসায় ফেরার সময় দেখতে চাওয়া খাতা বিক্রি করে আমার আম্মু আসা আমি aryan,NonPolitical,1,0.06666666666666667,Political,False,Political,False,True,Political
train0764.jpg,জয় জয় শ্রী রাম,Political,2,0.5,Political,True,Political,True,True,Political
train2467.jpg,জয়াআহসান,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2893.jpg,রোজ বাড়িতে আত ফুটবল নাচাই iiiiies আর আমি বিধানসভা ভাঙচুর করি,Political,1,0.09090909090909091,Political,True,Political,True,True,Political
train2511.jpg,অনলাইন হয়েছে banal টছ সবার আগে ঈদমুবারাক লিখে মেসেজ দিবো সুন্দরী,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2291.jpg,হেইচিক তোমার নাম কি heb আরোআজব ঢ! কেটেপরবাক্যোন?? আমি কিখারাপকিছুবলছিনাকি??,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1053.jpg,আগেজানতামাইট বালু নির্মাণ কাজে rolls trolls akin tons ব্যবহারহয় এখন দেখি নিরাপত্তারজন্য নাকি ব্যবহার হয়! freebee কয়দিন পরে কইবো যে চিকিসার জন্যও trolls trails akin akin ব্যবহারহয়া troll,Political,0,0.0,NonPolitical,False,NonPolitical,False,True,NonPolitical
train1324.jpg,কন্যাশ্রী ধর্নাশ্রী রুপোশ্রী সব বব কিন্তু কাট মানি চাইলে আবার ধনা বব,Political,0,0.0,NonPolitical,False,NonPolitical,False,True,NonPolitical
train0972.jpg,আমি বিমান mini silicon পোকাসোদী,Political,0,0.0,NonPolitical,False,NonPolitical,False,True,NonPolitical
train1076.jpg,একা একা খেতে চাও দরজা বন্ধ করে খাও meta iiegliltleme ball lemme taiga none ball bhhglailil vanilla mime bangle mime,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2030.jpg,যখন আপনি বোরন রডের মাথায় গ্রাফাইট টিপ লাগিয়ে rock reactor গুতা মারেন,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0848.jpg,যখন টয়লেটে কেউ লাইট অফ করে দেয় আলো. আলো আমি কখনো খুঁজে পাবো না,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0600.jpg,ছোট্টো শিশুর জামা কাপড় থেকে শুরু করে পায়ের পর্যন্ত similes আমরা কিনে দিই মমতা ব্যানার্জি বাবা! হারিসটবলতে ডুলে গিয়েছেন esreulutteratn জুতোটা,Political,2,0.09523809523809523,Political,True,Political,True,True,Political
train1101.jpg,এইবার পরীক্ষা ভাল না হলে ঠিকআছে আব্বা যাবি আমিতোর বাপ পরীক্ষা শেষ হওয়ার পর. তোর পরীক্ষা কেমন ওইতুই হইছে? কেডা!? ভুলে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0653.jpg,syllabus left hellene days left foreman,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0301.jpg,আব্বু বাঙ্গির প্রতি আব্বুর ভালোবাশা balloon,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0061.jpg,পরিক্ষারন আনার মোরাহল তম,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2484.jpg,শ্লোস কথ আডে niiladrok ইফেব্রুয়রির কি কথা প্ল্যানকিৎলোর? tangaila sarcasm friday,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2468.jpg,জনযমনুষকে চাপা দেয় but wii were জনকে বাচানোর জন্য nice iiiiliie,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0831.jpg,whoever finishesthe race first gets পরিবেশ বান্ধব গাছ wait গিলয,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1179.jpg,আমি চাডি নই নিরলসংসাহিত্যচর্চার জন্য বাংলা অ্যাকাডেমির পুরস্কার পলেন মমঅ বন্দ্যোপাধ্যায়,Political,2,0.18181818181818182,Political,True,Political,True,True,Political
train1538.jpg,"যখন কেউ বলে কিরে মোবাইল টিপে সময় নষ্ট করিস কেন? আমি অভদ্র মিমস আরেবূল, তুমি জানো না মোবাইল কী জিনিস লাইফ পারটনার ছাড়া থাকা যায় কিন্তু মোবাইল ছাড়া নয়",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2643.jpg,আপা গণতন্ত্র মানে দযয বাংলাদেশে আইসা দেখযান কি?,Political,2,0.25,Political,True,Political,True,True,Political
train2523.jpg,আমার শুধু মোদীকে ভালো লাগে আমি বিজেপি সমর্থক নই আমায় চাড্ডি বলবিন,Political,2,0.16666666666666666,Political,True,Political,True,True,Political
train1131.jpg,খিলাফাতকে সরিয়ে গনতন্ত্রকে কোলে তূলে নেওয়া বিদ্যমান! air ahmed জনগন লেগনতন্ত্র!ৎ!!,Political,1,0.09090909090909091,Political,True,Political,True,True,Political
train1098.jpg,আমি মধ্যরাতে ফার্মেসীতে নাপা কিনতে যাওয়া পর দোকানদারঃ bengali life তোর কি বেলুন লাগবো? thug,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
